spouts,max_spout,spout_wait,spliters,counters,netty_min_wait,$<throughput
3,10000,2,1,12,10,17.444091686145903
3,10000,2,1,12,100,16.101763143064165
3,10000,2,1,12,1000,15.06682135269922
3,10000,2,2,1,10,19.66258995634905
3,10000,2,2,1,100,15.422578655151142
3,10000,2,2,1,1000,14.804287321608337
3,10000,2,2,3,10,10.059552551102527
3,10000,2,2,3,100,12.883775461561257
3,10000,2,2,3,1000,12.771065873157774
3,10000,2,2,6,10,7.357810315650062
3,10000,2,2,6,100,8.821453775582215
3,10000,2,2,6,1000,8.530239699735562
3,10000,2,2,12,10,6.92952671332548
3,10000,2,2,12,100,8.428860418071476
3,10000,2,2,12,1000,8.050881571532083
3,10000,2,3,1,10,13.67876781659508
3,10000,2,3,1,100,16.608536787908985
3,10000,2,3,1,1000,13.812536257907677
3,10000,2,3,3,10,13.168464162024783
3,10000,2,3,3,100,14.07380302305289
3,10000,2,3,3,1000,13.422098142381618
3,10000,2,3,6,10,8.998470260055791
3,10000,2,3,6,100,6.0912468782359745
3,10000,2,3,6,1000,9.0049527239982
3,10000,2,3,12,10,7.483349547257353
3,10000,2,3,12,100,7.561436672967864
3,10000,2,3,12,1000,4.820903437304151
3,10000,2,6,1,10,11.016855789357717
3,10000,2,6,1,100,13.169331261358549
3,10000,2,6,1,1000,17.373477649021005
3,10000,2,6,3,10,9.439305267132339
3,10000,2,6,3,100,15.765659241041165
3,10000,2,6,3,1000,8.830801836806781
3,10000,2,6,6,10,11.807769512339119
3,10000,2,6,6,100,12.535098275170476
3,10000,2,6,6,1000,12.329696072991801
3,10000,2,6,12,10,9.887284951552303
3,10000,2,6,12,100,11.48527587632655
3,10000,2,6,12,1000,9.378223764419019
3,10000,3,1,1,10,14.859945018203433
3,10000,3,1,1,100,13.685881644495538
3,10000,3,1,1,1000,13.75156424043235
3,10000,3,1,3,10,13.376315895076178
3,10000,3,1,3,100,18.21261405649553
3,10000,3,1,3,1000,15.001275108384212
3,10000,3,1,6,10,14.63678810321863
3,10000,3,1,6,100,16.563146997929607
3,10000,3,1,6,1000,20.8042940062829
3,10000,3,1,12,10,15.788061068220212
3,10000,3,1,12,100,18.964176670269858
3,10000,3,1,12,1000,17.0995708007729
3,10000,3,2,1,10,15.305731996632739
3,10000,3,2,1,100,14.486665024844632
3,10000,3,2,1,1000,17.236327283382458
3,10000,3,2,3,10,13.35291761249833
3,10000,3,2,3,100,13.549951897670763
3,10000,3,2,3,1000,12.575294576275448
3,10000,3,2,6,10,8.987148377819718
3,10000,3,2,6,100,9.579461634256155
3,10000,3,2,6,1000,9.69274013763691
3,10000,3,2,12,10,6.980802792321117
3,10000,3,2,12,100,7.943442688061006
3,10000,3,2,12,1000,7.054176072234763
3,10000,3,3,1,10,16.49103712132456
3,10000,3,3,1,100,16.827934371055953
3,10000,3,3,1,1000,19.98321410015587
3,10000,3,3,3,10,12.708418056120374
3,10000,3,3,3,100,12.183829621326575
3,10000,3,3,3,1000,12.965460014521314
3,10000,3,3,6,10,6.213881811967936
3,10000,3,3,6,100,9.981036031540073
3,10000,3,3,6,1000,6.224324660774306
3,10000,3,3,12,10,6.715465717547512
3,10000,3,3,12,100,5.561735261401557
3,10000,3,3,12,1000,6.601967386281112
3,10000,3,6,1,10,14.215853519845332
3,10000,3,6,1,100,22.508328081390115
3,10000,3,6,1,1000,22.43208685704031
3,10000,3,6,3,10,9.47597839476926
3,10000,3,6,3,100,16.523736347262844
3,10000,3,6,3,1000,15.884109536819365
3,10000,3,6,6,10,11.894283607298332
3,10000,3,6,6,100,12.260912211868563
3,10000,3,6,6,1000,8.149295085975064
3,10000,3,6,12,10,11.486067400243504
3,10000,3,6,12,100,11.22510832229531
3,10000,3,6,12,1000,15.840580398865816
3,10000,10,1,1,10,17.818641863117193
3,10000,10,1,1,100,15.050267894768528
3,10000,10,1,1,1000,15.59600118529609
3,10000,10,1,3,10,14.443979027342452
3,10000,10,1,3,100,13.810628659816594
3,10000,10,1,3,1000,15.7410905427528
3,10000,10,1,6,10,14.01973979362943
3,10000,10,1,6,100,17.32531748644294
3,10000,10,1,6,1000,16.19380748801658
3,10000,10,1,12,10,14.954612750302832
3,10000,10,1,12,100,17.933359635594133
3,10000,10,1,12,1000,16.238511253288298
3,10000,10,2,1,10,18.63099452248761
3,10000,10,2,1,100,13.162744168904334
3,10000,10,2,1,1000,9.936406995230525
3,10000,10,2,3,10,12.4351816158275
3,10000,10,2,3,100,12.325592861016615
3,10000,10,2,3,1000,13.522284725227175
3,10000,10,2,6,10,9.40379913485048
3,10000,10,2,6,100,10.043589177028302
3,10000,10,2,6,1000,7.209805335255948
3,10000,10,2,12,10,6.852131012744963
3,10000,10,2,12,100,6.922810661128418
3,10000,10,2,12,1000,6.381213706847042
3,10000,10,3,1,10,15.730195683634305
3,10000,10,3,1,100,13.575889220743958
3,10000,10,3,1,1000,16.80079299742948
3,10000,10,3,3,10,12.132683021523379
3,10000,10,3,3,100,13.116302252069096
3,10000,10,3,3,1000,10.645999233488054
3,10000,10,3,6,10,9.191176470588236
3,10000,10,3,6,100,8.375209380234505
3,10000,10,3,6,1000,9.092562284051645
3,10000,10,3,12,10,5.741516908767296
3,10000,10,3,12,100,5.99592277251469
3,10000,10,3,12,1000,5.479151827297135
3,10000,10,6,1,10,16.925342315048322
3,10000,10,6,1,100,12.955885210857032
3,10000,10,6,1,1000,18.637939389421106
3,10000,10,6,3,10,15.647738119454834
3,10000,10,6,3,100,14.674806292556939
3,10000,10,6,3,1000,16.089069086462658
3,10000,10,6,6,10,11.008608732028447
3,10000,10,6,6,100,11.414352406716205
3,10000,10,6,6,1000,10.933382898002472
3,10000,10,6,12,10,9.571209800918837
3,10000,10,6,12,100,8.552125203112974
3,10000,10,6,12,1000,9.355412105903264
3,10000,100,1,1,10,15.07658907248824
3,10000,100,1,1,100,12.865045670912131
3,10000,100,1,1,1000,16.921046397509222
3,10000,100,1,3,10,13.018968637304551
3,10000,100,1,3,100,14.555405149702342
3,10000,100,1,3,1000,12.829394709157622
3,10000,100,1,6,10,15.236005728738155
3,10000,100,1,6,100,14.107954064501566
3,10000,100,1,6,1000,15.685782406826453
3,10000,100,1,12,10,16.099689275996973
3,10000,100,1,12,100,16.427374576995106
3,10000,100,1,12,1000,13.029655495908688
3,10000,100,2,1,10,16.545334215751158
3,10000,100,2,1,100,14.916022791682826
3,10000,100,2,1,1000,13.112518521432412
3,10000,100,2,3,10,13.189480070695613
3,10000,100,2,3,100,9.900990099009901
3,10000,100,2,3,1000,9.225943352707814
3,10000,100,2,6,10,9.155832265152902
3,10000,100,2,6,100,8.057368463459834
3,10000,100,2,6,1000,7.661074082586379
3,10000,100,2,12,10,6.895600606812853
3,10000,100,2,12,100,7.980845969672785
3,10000,100,2,12,1000,7.236413633403285
3,10000,100,3,1,10,11.984228754958476
3,10000,100,3,1,100,13.454423141607803
3,10000,100,3,1,1000,10.241914008889982
3,10000,100,3,3,10,11.983941518365391
3,10000,100,3,3,100,12.082693957444754
3,10000,100,3,3,1000,12.655985015313743
3,10000,100,3,6,10,8.803591865481117
3,10000,100,3,6,100,6.52954619653934
3,10000,100,3,6,1000,8.0768920119538
3,10000,100,3,12,10,4.887346659498558
3,10000,100,3,12,100,7.271669575334497
3,10000,100,3,12,1000,4.309230371455658
3,10000,100,6,1,10,15.548230611356427
3,10000,100,6,1,100,13.164996906225728
3,10000,100,6,1,1000,16.56781205474005
3,10000,100,6,3,10,14.481210629208602
3,10000,100,6,3,100,14.692486262525344
3,10000,100,6,3,1000,15.74034723205994
3,10000,100,6,6,10,9.441979038806533
3,10000,100,6,6,100,11.300201143580356
3,10000,100,6,6,1000,11.343012704174228
3,10000,100,6,12,10,11.878741803668156
3,10000,100,6,12,100,6.6711140760507
3,10000,100,6,12,1000,5.702554744525547
